"Period","House Price Index","percent_change","average","three Year Trend","Deviation From 3 Year Trend","Mean of 3 Year Trend","eight Year Trend","Deviation From 8 Year Trend","Mean of 8 Year Trend","Disposable Income","Ratio: House Price Index to Disposable Income","Mean_of_Ratio"
"Q1 1981",33.45433529,NA,5.21940721739354,NA,NA,8.48470255203445,NA,NA,21.7002199114751,36.593157124,NA,1.05491204584963
"Q2 1981",36.682026717,NA,5.21940721739354,NA,NA,8.48470255203445,NA,NA,21.7002199114751,37.588660205,NA,1.05491204584963
"Q3 1981",40.601012652,NA,5.21940721739354,NA,NA,8.48470255203445,NA,NA,21.7002199114751,38.355916574,NA,1.05491204584963
"Q4 1981",39.084124187,NA,5.21940721739354,NA,NA,8.48470255203445,NA,NA,21.7002199114751,39.47401441,NA,1.05491204584963
"Q1 1982",38.386972679,NA,5.21940721739354,NA,NA,8.48470255203445,NA,NA,21.7002199114751,40.763473819,NA,1.05491204584963
"Q2 1982",37.683613258,NA,5.21940721739354,NA,NA,8.48470255203445,NA,NA,21.7002199114751,41.13263722,NA,1.05491204584963
"Q3 1982",36.061835951,NA,5.21940721739354,NA,NA,8.48470255203445,NA,NA,21.7002199114751,41.825492632,NA,1.05491204584963
"Q4 1982",33.832004535,NA,5.21940721739354,NA,NA,8.48470255203445,NA,NA,21.7002199114751,41.140221651,NA,1.05491204584963
"Q1 1983",34.066140646,NA,5.21940721739354,NA,NA,8.48470255203445,NA,NA,21.7002199114751,41.413639847,NA,1.05491204584963
"Q2 1983",34.465268886,NA,5.21940721739354,NA,NA,8.48470255203445,NA,NA,21.7002199114751,41.704507721,NA,1.05491204584963
"Q3 1983",35.099950285,NA,5.21940721739354,NA,NA,8.48470255203445,NA,NA,21.7002199114751,44.700643931,NA,1.05491204584963
"Q4 1983",34.999408318,NA,5.21940721739354,NA,NA,8.48470255203445,NA,NA,21.7002199114751,44.279939427,NA,1.05491204584963
"Q1 1984",34.559002003,NA,5.21940721739354,NA,NA,8.48470255203445,NA,NA,21.7002199114751,44.19845984,NA,1.05491204584963
"Q2 1984",35.371569676,NA,5.21940721739354,NA,NA,8.48470255203445,NA,NA,21.7002199114751,45.990850581,NA,1.05491204584963
"Q3 1984",35.328791363,NA,5.21940721739354,NA,NA,8.48470255203445,NA,NA,21.7002199114751,46.670548888,NA,1.05491204584963
"Q4 1984",34.415922806,NA,5.21940721739354,NA,NA,8.48470255203445,NA,NA,21.7002199114751,47.369265906,NA,1.05491204584963
"Q1 1985",34.337661865,NA,5.21940721739354,NA,NA,8.48470255203445,NA,NA,21.7002199114751,47.946024877,NA,1.05491204584963
"Q2 1985",35.205147469,NA,5.21940721739354,NA,NA,8.48470255203445,NA,NA,21.7002199114751,50.217151884,NA,1.05491204584963
"Q3 1985",35.627130084,NA,5.21940721739354,NA,NA,8.48470255203445,NA,NA,21.7002199114751,50.370082143,NA,1.05491204584963
"Q4 1985",36.441647843,NA,5.21940721739354,NA,NA,8.48470255203445,NA,NA,21.7002199114751,50.912739181,NA,1.05491204584963
"Q1 1986",37.203121799,NA,5.21940721739354,NA,NA,8.48470255203445,NA,NA,21.7002199114751,51.505584102,NA,1.05491204584963
"Q2 1986",38.637574105,NA,5.21940721739354,NA,NA,8.48470255203445,NA,NA,21.7002199114751,52.333338307,NA,1.05491204584963
"Q3 1986",39.958328006,NA,5.21940721739354,NA,NA,8.48470255203445,NA,NA,21.7002199114751,52.392843969,NA,1.05491204584963
"Q4 1986",41.487059496,NA,5.21940721739354,NA,NA,8.48470255203445,NA,NA,21.7002199114751,52.811099759,NA,1.05491204584963
"Q1 1987",43.205483391,NA,5.21940721739354,NA,NA,8.48470255203445,NA,NA,21.7002199114751,54.188013611,NA,1.05491204584963
"Q2 1987",46.220083069,NA,5.21940721739354,NA,NA,8.48470255203445,NA,NA,21.7002199114751,54.12858917,NA,1.05491204584963
