"Period","House Price Index","percent_change","average","three Year Trend","Deviation From 3 Year Trend","Mean of 3 Year Trend","eight Year Trend","Deviation From 8 Year Trend","Mean of 8 Year Trend","Rent Index","Ratio: House Price Index to Rent Index","Mean_of_Ratio"
"Q3 2013",90.3776,2.33260678800918,4.98729281580507,86.3057833333333,4.07181666666666,4.85474118589744,77.24944375,13.12815625,12.2540803485577,97.6066,0.925937385381726,0.759920219752545
"Q4 2013",91.5995,3.39594315449652,4.98729281580507,87.2728833333333,4.32661666666667,4.85474118589744,78.263384375,13.336115625,12.2540803485577,98.0028,0.934662070879608,0.759920219752545
"Q1 2014",93.406,5.0433304019055,4.98729281580507,88.251525,5.15447500000001,4.85474118589744,79.2794875,14.1265125,12.2540803485577,98.3186,0.950033869481461,0.759920219752545
"Q2 2014",94.2963,5.23976187872065,4.98729281580507,89.17835,5.11795000000001,4.85474118589744,80.25953125,14.03676875,12.2540803485577,98.6666,0.955706388990803,0.759920219752545
"Q3 2014",95.1971,5.33262666855505,4.98729281580507,90.0482416666667,5.14885833333334,4.85474118589744,81.185375,14.011725,12.2540803485577,99.0146,0.961445079816512,0.759920219752545
"Q4 2014",96.6369,5.4993749965884,4.98729281580507,90.9578,5.67909999999999,4.85474118589744,82.108584375,14.528315625,12.2540803485577,99.3579,0.972614155492417,0.759920219752545
"Q1 2015",98.1439,5.07237222448236,4.98729281580507,91.9116,6.2323,4.85474118589744,83.040371875,15.103528125,12.2540803485577,99.6354,0.985030420914655,0.759920219752545
"Q2 2015",98.8243,4.80188512168557,4.98729281580507,92.826075,5.99822499999999,4.85474118589744,83.916290625,14.908009375,12.2540803485577,99.9296,0.988939213206097,0.759920219752545
"Q3 2015",100.4267,5.49344465325098,4.98729281580507,93.835175,6.59152499999999,4.85474118589744,84.77780625,15.64889375,12.2540803485577,100.1435,1.00282794190337,0.759920219752545
"Q4 2015",102.6051,6.1759017518153,4.98729281580507,95.0030166666667,7.60208333333333,4.85474118589744,85.667075,16.938025,12.2540803485577,100.2914,1.02306977467659,0.759920219752545
"Q1 2016",104.758,6.73918603193881,4.98729281580507,96.3227333333333,8.43526666666666,4.85474118589744,86.5841125,18.1738875,12.2540803485577,100.4403,1.04298772504662,0.759920219752545
"Q2 2016",108.0012,9.2860764002376,4.98729281580507,97.85605,10.14515,4.85474118589744,87.58055,20.42065,12.2540803485577,100.5769,1.07381714886818,0.759920219752545
"Q3 2016",111.9572,11.4815084036417,4.98729281580507,99.65435,12.30285,4.85474118589744,88.710853125,23.246346875,12.2540803485577,100.7429,1.11131603318944,0.759920219752545
"Q4 2016",115.0753,12.1535869074734,4.98729281580507,101.610666666667,13.4646333333333,4.85474118589744,89.980925,25.094375,12.2540803485577,100.8847,1.14066156711573,0.759920219752545
"Q1 2017",118.4686,13.0878787300254,4.98729281580507,103.699216666667,14.7693833333333,4.85474118589744,91.421278125,27.047321875,12.2540803485577,101.0126,1.17281012467752,0.759920219752545
"Q2 2017",122.7292,13.6368855160869,4.98729281580507,106.068625,16.660575,4.85474118589744,93.027125,29.702075,12.2540803485577,101.2047,1.21268281018569,0.759920219752545
"Q3 2017",126.1755,12.6997638383239,4.98729281580507,108.650158333333,17.5253416666667,4.85474118589744,94.680984375,31.494515625,12.2540803485577,101.4002,1.24433186522315,0.759920219752545
"Q4 2017",125.6626,9.20032361419001,4.98729281580507,111.068966666667,14.5936333333333,4.85474118589744,96.221571875,29.441028125,12.2540803485577,101.5876,1.23698758509897,0.759920219752545
"Q1 2018",127.3561,7.50198786851537,4.98729281580507,113.503316666667,13.8527833333333,4.85474118589744,97.733853125,29.622246875,12.2540803485577,101.8931,1.24989915902058,0.759920219752545
"Q2 2018",127.9643,4.26557005178881,4.98729281580507,115.93165,12.03265,4.85474118589744,99.227484375,28.736815625,12.2540803485577,102.3157,1.25068098053378,0.759920219752545
"Q3 2018",128.4697,1.81826107287072,4.98729281580507,118.268566666667,10.2011333333333,4.85474118589744,100.731965625,27.737734375,12.2540803485577,102.6768,1.25120475121936,0.759920219752545
"Q4 2018",129.1819,2.80059460810139,4.98729281580507,120.4833,8.69860000000001,4.85474118589744,102.269078125,26.912821875,12.2540803485577,102.9336,1.25500225388017,0.759920219752545
"Q1 2019",129.5419,1.71628999317661,4.98729281580507,122.548625,6.993275,4.85474118589744,103.765315625,25.776584375,12.2540803485577,104.3806,1.24105341414018,0.759920219752545
"Q2 2019",129.0461,0.845392035122297,4.98729281580507,124.302366666667,4.74373333333332,4.85474118589744,105.19880625,23.84729375,12.2540803485577,104.6095,1.23359828696247,0.759920219752545
"Q3 2019",129.3251,0.665837936883174,4.98729281580507,125.749691666667,3.57540833333333,4.85474118589744,106.591515625,22.733584375,12.2540803485577,105.58,1.22490149649555,0.759920219752545
"Q4 2019",131.0629,1.45608634026903,4.98729281580507,127.081991666667,3.98090833333335,4.85474118589744,108.0084125,23.0544875,12.2540803485577,106.447,1.23125029357333,0.759920219752545
